grid_i,lat,lon,breadcrumb_count,n_routes
29536,41.82027918787336,-74.68472811373948,1674.0,12
29540,41.875760461104306,-74.6877832364417,815.0,6
29834,41.79430836926752,-74.67433663439489,628.0,5
29835,41.801033294594596,-74.67834266465698,481.0,4
29840,41.8705641136939,-74.67674841311856,869.0,5
30134,41.793680258312655,-74.6635157797353,1209.0,6
31036,41.82458651494251,-74.62553394827587,348.0,3
31037,41.83269756931374,-74.62071421715682,1020.0,3
32545,41.93836226050845,-74.55083666881359,590.0,3
32845,41.935058350155515,-74.5464056866252,1286.0,3
48721,41.6120661,-73.826112275,8.0,8
46324,41.65838925457382,-73.93761953518135,3192.0,1
48419,41.59382091731206,-73.8485558476082,439.0,3
49924,41.659526764130426,-73.77744328779643,2024.0,8
49925,41.67302098510831,-73.78220382449632,6601.0,30
49926,41.68551569784482,-73.77713368794825,5800.0,26
49927,41.701947683908564,-73.77944962039899,11329.0,45
50219,41.59531551300813,-73.76499241361786,492.0,3
50220,41.60381082508251,-73.76015691749176,303.0,4
50221,41.620798552463754,-73.76587209024154,1035.0,5
50222,41.631856046718134,-73.76745411962676,1554.0,7
50224,41.65260496542057,-73.77198838598132,107.0,7
50227,41.699400681854456,-73.77028535102293,17547.0,44
50520,41.60782057658537,-73.75774007926832,410.0,4
49356,42.08522704,-73.79963110666667,15.0,1
31335,41.805664294823785,-74.60896684493395,908.0,9
31336,41.81900325978792,-74.60599654339313,1226.0,9
31636,41.81901866623377,-74.5935800946609,693.0,12
31637,41.83341124221351,-74.59860985024486,1021.0,8
31638,41.8455534899056,-74.59578785991285,1377.0,12
52946,41.94811109142419,-73.64692962297089,1306.0,10
26542,41.90267607238013,-74.82405384548498,3588.0,17
26543,41.90936525190143,-74.82526292967329,1867.0,17
26843,41.914409767142864,-74.80786641142858,70.0,1
26844,41.9206901,-74.80345359565217,23.0,1
27144,41.924452167021286,-74.79617040957446,94.0,1
27444,41.93005520320002,-74.7866437952,125.0,1
27445,41.9403716404669,-74.78093418210113,257.0,1
31946,41.95313497889569,-74.58183452208593,815.0,2
31947,41.96617203743675,-74.58207951804388,593.0,2
31948,41.97828669601771,-74.57706199911507,452.0,2
32248,41.98430758780004,-74.57274578020004,500.0,2
32249,41.992807222199836,-74.56578974838055,1482.0,2
32549,41.9994065982732,-74.55919545840412,2606.0,2
32550,42.00632544826253,-74.55598205945938,518.0,2
43372,42.305022779349,-74.06890683037976,2765.0,27
49975,42.34723006538462,-73.77495782288464,1560.0,73
49976,42.35455036023092,-73.78169222796573,10048.0,73
49977,42.36654292605863,-73.78395471016681,10131.0,73
49978,42.38319898137277,-73.78404890027956,14307.0,73
49979,42.39461965107532,-73.78001225241586,10369.0,73
49980,42.40591354357993,-73.77521137065116,6542.0,73
50275,42.343059012325355,-73.76398570528059,8446.0,73
50280,42.4131049057732,-73.77155983561856,1940.0,73
50281,42.421745551730424,-73.7700793656952,9882.0,73
50282,42.43572250258237,-73.77100262493852,12198.0,73
50283,42.4479755207473,-73.77090946571015,9688.0,73
50284,42.46179754362587,-73.77088624746843,11633.0,73
50285,42.475470645555156,-73.77038637630203,8583.0,73
50572,42.30149721038655,-73.74882288148912,10167.0,79
50573,42.31490390266186,-73.75298001525871,8002.0,79
50574,42.32981935929883,-73.75168050413505,10012.0,73
50575,42.33579897516584,-73.75601289340797,4824.0,73
54737,41.83350385395614,-73.56516042508528,6155.0,34
52631,41.75513675648855,-73.65714681984736,262.0,2
52632,41.76559470486726,-73.66180564469025,452.0,2
52930,41.74379176510639,-73.64395251531916,235.0,2
53233,41.77803374948806,-73.63170213822524,879.0,5
53531,41.753960234285735,-73.61780299918362,245.0,3
53532,41.76290318402062,-73.61916073144333,194.0,3
53831,41.75469376327683,-73.60368849717511,354.0,4
29534,41.79247545761379,-74.68665532951334,637.0,2
31635,41.80472303109246,-74.59351766672269,595.0,4
31935,41.81234124433499,-74.57805114975369,203.0,6
31936,41.81647000751517,-74.5847681833939,825.0,6
42415,41.540298911269424,-74.11397648225389,772.0,8
42416,41.552065886111116,-74.11368747962963,108.0,3
42417,41.56527576555556,-74.11538563777778,90.0,3
29850,42.00364409943183,-74.67690936874996,352.0,2
30149,41.999720645,-74.662384795,20.0,1
30150,42.0034238027273,-74.66033757909089,110.0,1
30450,42.01055210666668,-74.65083222333332,60.0,1
30451,42.01451816341464,-74.64500695121951,41.0,1
30751,42.015314148437504,-74.63563222656249,64.0,1
31050,42.01172651,-74.62081722142857,70.0,1
31051,42.01445453461538,-74.62699776538462,26.0,1
31350,42.01135352258066,-74.61050750967743,62.0,1
31351,42.01731400987654,-74.60568723703702,81.0,1
31651,42.0218782302715,-74.59566836701457,479.0,1
31951,42.02156330909088,-74.58124427804874,451.0,1
32251,42.01856469700379,-74.5696636475656,267.0,1
32551,42.01421197500001,-74.55882843571428,84.0,1
26874,42.32727032107355,-74.8055086130219,1006.0,13
27174,42.32813780381356,-74.79635237415253,1416.0,13
27474,42.32958349719887,-74.78252752303922,1428.0,13
27475,42.33452468750001,-74.78689670694445,72.0,2
27774,42.33212654441767,-74.769450517751,1245.0,13
27775,42.337157946666665,-74.76650088592596,270.0,2
28075,42.337209474226064,-74.75619800460763,1389.0,13
28374,42.32789218292425,-74.74167472828172,1874.0,13
28375,42.33700416191801,-74.74278196150104,1439.0,14
28674,42.32945595025251,-74.72897916035353,396.0,2
28974,42.32706635375378,-74.71609770960961,333.0,2
29274,42.328859946246254,-74.7009661840841,333.0,3
29573,42.31950569281767,-74.68476250441988,181.0,3
29574,42.32537590359478,-74.69011130522874,612.0,3
29873,42.314232593534506,-74.67468519353449,464.0,3
30173,42.31077901739129,-74.66212848489705,437.0,3
30472,42.306274938955816,-74.64608261024098,498.0,4
30473,42.31070745800379,-74.65110900320151,531.0,4
30772,42.301950781188566,-74.63405723407438,2339.0,4
31071,42.293904556363636,-74.61594222727271,55.0,4
31072,42.29603273979497,-74.62381909627213,1073.0,4
31371,42.289188313230774,-74.61346927579488,975.0,5
31372,42.29563385,-74.6059826962264,212.0,3
31671,42.29257238901849,-74.59527201953357,1029.0,4
31672,42.29486950791367,-74.59432651115107,278.0,4
31971,42.29402279100721,-74.58721291043165,278.0,4
31972,42.297162605905804,-74.5800521727055,1253.0,4
31973,42.31900821764705,-74.5765607654412,136.0,2
31974,42.32273527708333,-74.57717207187501,96.0,2
32272,42.3034663530236,-74.56862658879055,1356.0,4
32273,42.3123608978261,-74.57257451811597,276.0,2
32274,42.3315205184739,-74.56681829076305,498.0,2
32275,42.334800927500005,-74.56223852625001,80.0,2
32575,42.3373763629328,-74.55422431293282,982.0,2
32875,42.34119717713134,-74.54323019458526,1736.0,9
32876,42.34798581683168,-74.53591261584158,101.0,8
33176,42.35192244448979,-74.52700792136052,1470.0,9
33476,42.35669833032739,-74.51564074503159,1741.0,10
33774,42.33434762702703,-74.49511571891892,37.0,4
33775,42.34029639612403,-74.49888370499565,1161.0,4
33776,42.356032564971756,-74.50207008638935,1947.0,10
34073,42.318433524821444,-74.48359392571427,560.0,4
34074,42.3317819973764,-74.4880419443996,991.0,4
34373,42.316023441878166,-74.47506735913703,788.0,4
34374,42.327172809745754,-74.48043621073444,708.0,4
34673,42.317886781213836,-74.46317028251445,692.0,4
34674,42.321608193415635,-74.45684867448557,243.0,4
44878,42.38320195446427,-74.00016083125001,224.0,2
45177,42.36687774564009,-73.99238152189241,539.0,2
45178,42.37940623885544,-73.99691952259036,332.0,2
45179,42.3954645448718,-73.99917454358975,468.0,3
45180,42.40737452093021,-73.99749023255816,344.0,3
45181,42.42155525336788,-73.99053962642489,193.0,1
45182,42.435946350081316,-73.9927041021138,615.0,3
45480,42.41184786446886,-73.97440667435899,273.0,2
45481,42.4238779151724,-73.97599284896552,290.0,2
45482,42.43586614649777,-73.97830975439639,671.0,2
45778,42.38074299999999,-73.96899688240735,540.0,2
45779,42.3939786964401,-73.97029349482199,618.0,3
45780,42.40855757851003,-73.9720043326648,349.0,2
45781,42.41798476964287,-73.97204860446426,224.0,2
49928,41.71395262222223,-73.77525247654319,243.0,3
39779,42.3907998413397,-74.23434499175602,15854.0,188
40079,42.39238261396728,-74.22058690873557,16553.0,188
40379,42.39646618196461,-74.20743954746463,17571.0,188
40679,42.39879673428913,-74.1937732336945,15136.0,186
40979,42.394621669395846,-74.17942988867496,48830.0,199
41279,42.39916254210251,-74.16942159257322,1912.0,22
41280,42.40322737102474,-74.16377551183744,566.0,6
41580,42.40721935686274,-74.15356482559616,1887.0,8
41880,42.406917226986124,-74.13932687049181,793.0,6
42180,42.403760990069685,-74.13016605278746,574.0,6
42479,42.400066252195145,-74.1116715892683,205.0,2
42480,42.40178464722222,-74.11807586666667,72.0,2
42779,42.393328077955914,-74.09924610621243,499.0,2
43078,42.38212217893737,-74.08757919620491,527.0,2
43079,42.38825487647058,-74.09321503137255,51.0,2
43676,42.35024112165605,-74.06444419299363,157.0,8
43677,42.36393793743016,-74.06002215363127,358.0,3
43975,42.33805914081632,-74.05008577142857,147.0,7
43976,42.35670930720165,-74.0474328514403,486.0,4
44273,42.31643183634578,-74.0314639524558,509.0,6
44275,42.34350504256409,-74.03239677897437,195.0,2
44574,42.32888868656126,-74.01668148972328,253.0,2
44575,42.337219951020415,-74.02370752551019,98.0,2
44874,42.327616776223785,-74.0060086027972,143.0,4
38215,41.53734066700818,-74.30106687848364,488.0,6
38514,41.526328235664344,-74.28795855268065,429.0,5
38515,41.53180485714286,-74.29384712857144,7.0,3
38814,41.524519267146275,-74.27352406211034,417.0,5
39114,41.52999279131834,-74.26175772540194,311.0,5
50828,41.71751404697406,-73.74456311005763,3470.0,40
41845,41.94145530195165,-74.13483870483273,2152.0,11
46017,41.56256796946356,-73.9531598203576,2181.0,11
46018,41.57621021296297,-73.94720500703704,270.0,4
39138,41.839952729113925,-74.26235104556959,79.0,1
45054,40.723427534306566,-73.9939068392701,1370.0,4
45055,40.729561495,-73.9869397,20.0,1
45353,40.71483441132076,-73.97613481037736,106.0,1
45354,40.716800307438,-73.98266303471071,121.0,1
45355,40.73657202531371,-73.98365637803344,478.0,1
45356,40.74845493130843,-73.97851789532707,214.0,1
45652,40.700444859166694,-73.96242116166667,120.0,1
45653,40.71038867283025,-73.96610883339629,530.0,1
45951,40.68735283358421,-73.94942634517376,2123.0,1
45952,40.69439688933822,-73.95803604007354,272.0,1
40978,42.38676792168596,-74.1774416031064,15291.0,185
41278,42.38013101131557,-74.16629426927396,45645.0,178
41877,42.36370284090314,-74.1411295043748,19155.0,173
42468,42.243768074102555,-74.11322574666667,390.0,2
42767,42.23952336422018,-74.0980911238532,109.0,3
42768,42.24421203731342,-74.10049621302579,737.0,3
43067,42.237541688203,-74.08731826831279,729.0,3
43068,42.240982787499995,-74.09233445,8.0,3
43367,42.240647718181826,-74.08020990909091,11.0,2
43368,42.24717401935484,-74.07414417691535,992.0,3
43668,42.24628281266474,-74.05981391910682,1366.0,3
37918,41.57895315399306,-74.31454940533855,2304.0,11
37919,41.59136942865405,-74.31162558990536,1902.0,15
38203,41.38094037406343,-74.2985782299712,694.0,4
38501,41.3496835483146,-74.28288016629214,89.0,2
38502,41.36428889316241,-74.28738741794872,117.0,1
38503,41.37969481720841,-74.28821365095601,1046.0,4
38504,41.39327131647447,-74.28859193962117,1214.0,4
38804,41.3943369797619,-74.27441723095242,84.0,2
38805,41.40131229059563,-74.27360084623824,638.0,4
38806,41.422108711581295,-74.27030621135856,449.0,5
38807,41.42780693154638,-74.26911564103094,485.0,5
39105,41.40657609312884,-74.26003307705524,815.0,7
39106,41.415824537084426,-74.26183484187979,1564.0,5
39115,41.54324752093023,-74.25720175935773,903.0,14
39405,41.4109669251337,-74.25362653582889,187.0,7
40078,42.378373334849236,-74.21688648803757,2023.0,16
40378,42.3788015846689,-74.20742416213245,4455.0,16
40678,42.38299236293,-74.19364201234063,4157.0,16
43315,41.53485346621358,-74.07639164893205,515.0,7
43316,41.553623101324504,-74.07404775066225,302.0,6
43614,41.523783187598625,-74.06050235287485,887.0,6
43615,41.53234870526317,-74.06592767105265,38.0,2
43914,41.524660585588755,-74.04797446010544,569.0,6
44214,41.52577250723841,-74.03309511172306,1271.0,9
53553,42.04863500514222,-73.61831331671229,3656.0,22
53554,42.06199971994983,-73.62184054327116,7178.0,91
53854,42.058984739501675,-73.6045983900056,3572.0,19
27442,41.90245486025001,-74.78247100481252,1600.0,13
27741,41.88605636204906,-74.76686449336218,693.0,3
27742,41.901862878110926,-74.77165101881563,1334.0,13
27743,41.90732034366196,-74.76724398370223,994.0,11
28043,41.90871998427363,-74.7557526955571,1418.0,11
36420,41.605125773412105,-74.38256583039141,2708.0,13
36421,41.6197148119137,-74.38218653234523,5330.0,29
33744,41.925184593954604,-74.4994478958438,1588.0,6
51164,42.19201781876435,-73.72339890494263,5665.0,43
52047,41.968546732434646,-73.68121565412588,2448.0,23
52347,41.96837148819538,-73.67266389298956,4422.0,23
37915,41.5370623678733,-74.31361053499246,663.0,6
41210,41.469782812550605,-74.16612152631578,247.0,3
41510,41.47248084258372,-74.15403363803827,418.0,3
41808,41.45084728648648,-74.1419933081081,37.0,1
41809,41.45844450225354,-74.14138330929579,355.0,1
41810,41.473478169843546,-74.13995270967285,703.0,3
42110,41.474122170786536,-74.12807420037451,801.0,6
42111,41.48142315913043,-74.12829806913044,920.0,6
42411,41.48189178172043,-74.11401374704309,372.0,4
42711,41.483764422637805,-74.10092544763778,508.0,4
43011,41.48626593798452,-74.08760930930237,387.0,3
43311,41.48701825708955,-74.07593079179105,268.0,3
43912,41.49663857711172,-74.0457904435967,367.0,4
44212,41.500934886453216,-74.03368005911331,406.0,4
44512,41.49813468503852,-74.02057527359737,909.0,6
45715,41.54005216979496,-73.96861002507886,1268.0,7
45716,41.55243066549296,-73.96870339454227,1704.0,9
45717,41.55954722928349,-73.96137487788161,321.0,9
34338,41.84686972478991,-74.47615179957985,476.0,2
34638,41.84400287515725,-74.46006442987422,318.0,2
45398,41.308154699161065,-73.98527809807044,1192.0,20
45399,41.32099029249398,-73.97984455829297,3304.0,20
45697,41.293062500392004,-73.96686415892304,4847.0,24
45698,41.310337317901244,-73.96791317160492,324.0,2
45699,41.328408402053384,-73.96747243795835,3409.0,19
45700,41.33252780875421,-73.96208688136926,891.0,22
45997,41.296363442441866,-73.95575733168603,344.0,24
45998,41.304541672727275,-73.95502162727271,22.0,2
46000,41.337244902271145,-73.95719198482396,5680.0,26
46001,41.3508418767647,-73.9537490740546,4760.0,26
46002,41.36442721852232,-73.95007085626281,4886.0,27
46003,41.37588919252137,-73.95139746517094,468.0,29
46297,41.296513912286706,-73.93648867764504,586.0,3
46303,41.37836339994515,-73.94112786386246,5468.0,28
46304,41.39085056412286,-73.93420322070729,4298.0,29
46305,41.408929066225156,-73.9345850163723,2718.0,29
46596,41.28422517874125,-73.92864704055945,715.0,3
46597,41.30008075081364,-73.92209021548557,1905.0,10
46604,41.39741495674157,-73.93307273820224,178.0,20
46605,41.403394261887165,-73.93187060891843,4059.0,29
43317,41.5600478234375,-74.07849385624999,128.0,4
43616,41.550461985000005,-74.06038865629631,540.0,6
50527,41.70201592779888,-73.75153426138517,1054.0,5
50827,41.70138881637325,-73.73948312411974,568.0,3
51127,41.70026985217669,-73.72536516504482,1562.0,8
51427,41.701948475899066,-73.71264005678236,1585.0,7
51728,41.712627707574825,-73.70088606270619,3274.0,14
51729,41.721012846118725,-73.7039008109589,219.0,3
52027,41.70126252,-73.67935562215686,510.0,10
52028,41.7099871109847,-73.68374729991248,2285.0,10
52327,41.700477800943915,-73.67384406973903,1801.0,10
52627,41.6993228067247,-73.66136307792722,2528.0,13
52628,41.70798839589154,-73.65516112612984,1217.0,12
52928,41.70798244466404,-73.64516823926218,2277.0,10
53228,41.712653318945804,-73.63425270542021,2011.0,11
54445,41.93854739347927,-73.57876983655902,12514.0,52
54744,41.93130452327172,-73.56427793626527,6003.0,57
54745,41.93504005429495,-73.56702024040287,5262.0,50
55045,41.93678066554187,-73.55379273513545,8120.0,44
55338,41.851715200659335,-73.54289855291209,1820.0,42
55339,41.856862289483466,-73.53663360432927,5382.0,44
55344,41.93093960639148,-73.53429788388816,2253.0,39
55345,41.93484373816574,-73.53810560039068,4863.0,37
55639,41.86220146191025,-73.52756194715187,3476.0,44
55644,41.92971107291738,-73.52507235471376,2917.0,23
55939,41.85946002472067,-73.51200457465083,1432.0,10
55944,41.92679605122929,-73.51444720971654,8501.0,51
55945,41.94023586035083,-73.5104151942328,8323.0,52
55946,41.953159712281504,-73.51077521310445,23450.0,81
56239,41.861245874264704,-73.49926484448528,272.0,10
56240,41.87159653470356,-73.49797033652175,1265.0,9
56242,41.90313086610169,-73.49474146101696,177.0,10
56243,41.9093859447276,-73.49654545079085,1138.0,9
56244,41.9269528572601,-73.49898114286616,1584.0,8
56245,41.936537109217575,-73.5026498054662,933.0,7
56246,41.95529540266411,-73.50136332863941,3153.0,36
56247,41.965920261470146,-73.50166253963248,6530.0,30
56540,41.876411449154354,-73.48317489809726,946.0,13
56541,41.88491954859694,-73.48323977937925,2352.0,13
56542,41.89838236968398,-73.48711867177289,1867.0,9
56543,41.915022417247705,-73.49057602146789,545.0,6
56840,41.875773358362984,-73.47684776642942,843.0,12
48725,41.669944970252395,-73.83318784588344,3328.0,14
53547,41.967286990663766,-73.61342692563824,2742.0,15
53846,41.95155452677533,-73.60359059704646,6196.0,45
53847,41.96251645396366,-73.61083482171759,2422.0,15
54146,41.95240365359586,-73.59507399477718,4825.0,54
55043,41.91419704621691,-73.55149792243758,2683.0,17
55044,41.921982359285714,-73.55682169471426,700.0,8
55340,41.87305292185155,-73.53825081609675,1199.0,8
55342,41.9006690383221,-73.53624692845699,2372.0,16
55343,41.91132111171244,-73.54124871179319,1238.0,14
55640,41.8729772787599,-73.52334433752355,5306.0,43
55641,41.88590835526273,-73.52229729562426,5919.0,45
55642,41.89993159529057,-73.52107423866924,4629.0,47
54743,41.91555343425708,-73.56588610035377,1696.0,12
42107,41.43015668044872,-74.12561068125,624.0,5
42108,41.444878982492575,-74.13206067270026,337.0,3
42109,41.458451216393456,-74.13085343704918,305.0,3
42400,41.33420808691986,-74.10982672953585,237.0,1
42406,41.42299618023066,-74.11340087512355,607.0,5
42407,41.42798837268908,-74.11827933361344,476.0,5
42700,41.33871561145039,-74.10425183282447,131.0,1
42701,41.34800195272727,-74.09732968272729,110.0,1
42702,41.370951195,-74.094505285,20.0,1
42703,41.37694140143371,-74.0986353738351,279.0,1
42706,41.42420300291262,-74.10528727669902,103.0,5
42707,41.426593976975944,-74.09896814931271,582.0,5
43001,41.35512510872484,-74.09052670536913,149.0,1
43002,41.36563005105744,-74.08734264410874,331.0,1
43003,41.38401965,-74.09305687307692,26.0,1
43004,41.390457732758634,-74.08713718482755,290.0,1
43005,41.4087958224138,-74.08182197068966,58.0,1
43006,41.41753978456137,-74.08533297333337,285.0,1
43007,41.4270295261672,-74.08627019771987,921.0,5
43304,41.397357345,-74.07994187999998,20.0,1
43305,41.40255061006711,-74.0786767456376,149.0,1
46016,41.5496076279476,-73.95281475938863,229.0,2
46916,41.550389809913064,-73.91421803286966,575.0,2
28628,41.71118696100629,-74.72721746572326,318.0,2
28632,41.76701949044587,-74.72320165477707,157.0,2
28927,41.7047597579861,-74.71476878680555,288.0,2
28928,41.70975770860758,-74.72077219594938,395.0,2
28929,41.72728123583062,-74.71668419315958,307.0,2
28930,41.740508167028985,-74.71144731050725,828.0,4
28931,41.7527504457555,-74.7154245180815,1178.0,4
28932,41.76471829090905,-74.71682588516752,418.0,2
28933,41.78228100634917,-74.71584373809524,693.0,4
29227,41.70286209816093,-74.70274308735631,435.0,2
29232,41.77221613823529,-74.69631049411767,34.0,1
29233,41.77622849841728,-74.70278459928059,695.0,4
29527,41.700364926190474,-74.68789733630953,168.0,1
29530,41.74061869812646,-74.68964803747075,854.0,5
29531,41.75166734716981,-74.68974965826862,901.0,4
29532,41.76709511774647,-74.68712453070424,355.0,2
29827,41.70377522243904,-74.67874133219512,205.0,1
29828,41.7059530675,-74.67003628500001,40.0,1
30127,41.70091066356879,-74.65898217063197,269.0,1
30427,41.69478541693548,-74.64600676008065,248.0,6
30429,41.72614255197937,-74.6490182557659,581.0,2
30725,41.6747575375,-74.63124782840912,88.0,2
30726,41.68573572629313,-74.63612029353445,232.0,1
30727,41.698262597902094,-74.6383214013986,286.0,6
30729,41.72414712871283,-74.63913535115508,303.0,2
31025,41.671564721974526,-74.62201103535033,942.0,4
31031,41.75670923361673,-74.61888877115761,1529.0,9
31325,41.676511537127055,-74.60935754519335,905.0,4
31627,41.69935392014676,-74.59672555890592,1499.0,5
31927,41.70543200806452,-74.58821647903227,62.0,5
52948,41.97697008310099,-73.64587594148249,2941.0,22
53252,42.037549813194445,-73.62810071263887,720.0,10
53552,42.03355601642319,-73.6185364217353,2259.0,20
43062,42.17067430240963,-74.0840530925703,498.0,2
43063,42.17484120303029,-74.08081182803033,132.0,2
43360,42.14099006630436,-74.07460027934782,460.0,1
43361,42.15351005953385,-74.06880745000002,472.0,1
43362,42.166777100977214,-74.07464042736157,307.0,2
43661,42.15845633333333,-74.06684866666667,3.0,1
43662,42.16909456504503,-74.06009607981981,555.0,2
43962,42.167572579433376,-74.04555074522564,953.0,2
36418,41.58100837867957,-74.37857730230826,4029.0,44
36718,41.58033168758669,-74.36854521250454,5478.0,47
36994,41.26049609611112,-74.35447570777778,180.0,1
37294,41.26388436923078,-74.34729637692307,13.0,1
37295,41.267992836923106,-74.3411441388462,260.0,1
37595,41.274258175806445,-74.3283830021505,186.0,1
37596,41.27847728541666,-74.32234534791665,48.0,1
37896,41.28377430628681,-74.31196498722986,509.0,2
38196,41.28366832611111,-74.30437772333333,360.0,2
38197,41.29174043928572,-74.29544027678571,56.0,1
38497,41.298885545000005,-74.28929320884613,260.0,3
38498,41.31161245402906,-74.28595760099073,1514.0,3
38499,41.320214022144974,-74.28787318808341,1007.0,3
38799,41.328445023364495,-74.28031641308412,107.0,1
38800,41.33760953684211,-74.27755522982447,285.0,1
38801,41.350827301222466,-74.27541422909536,818.0,2
38802,41.364318217052286,-74.27404109682945,1167.0,3
38803,41.37290809655173,-74.28059029597702,174.0,3
52935,41.80130091827468,-73.64131410544834,881.0,10
53235,41.805638014838216,-73.63336788829625,3956.0,14
54736,41.81902681412097,-73.56337481005225,4596.0,24
36178,42.38171497854545,-74.39408927393939,2475.0,24
37018,41.57760627061966,-74.35374232879276,1872.0,19
30132,41.76979541721405,-74.66033477780293,883.0,6
30432,41.767762020104705,-74.65099190115181,955.0,6
30433,41.7746843514423,-74.64565513509615,416.0,3
30732,41.76307616415273,-74.63529882895715,1074.0,5
31032,41.76363594974424,-74.62511575991046,1564.0,8
37345,41.933601839393944,-74.34206029318183,132.0,4
51759,42.125375542462045,-73.70022611369309,3688.0,36
52058,42.11086243851429,-73.68325190902861,875.0,34
52059,42.12252430304087,-73.68591753202892,4012.0,33
52358,42.11960915497119,-73.67604649827089,1388.0,34
33442,41.89754570818998,-74.5120979454547,1221.0,2
50870,42.275928810822066,-73.7345002019771,961.0,11
51464,42.194746823078376,-73.71301401210576,10590.0,47
51465,42.2009051331565,-73.70600257877985,377.0,40
51765,42.20407305944843,-73.69950830998695,6128.0,41
52065,42.2065274012187,-73.68491604130853,9354.0,36
52066,42.22405188451233,-73.68325620327204,3209.0,18
52067,42.23213330657134,-73.6865481375894,2937.0,25
52365,42.20888161619878,-73.6750623098823,8834.0,36
52366,42.21677600838437,-73.6726994575166,7836.0,33
49317,41.56921846219203,-73.80352530540112,3166.0,45
49617,41.562739844431384,-73.7961489776548,4247.0,44
53548,41.97895694039229,-73.6167758808765,3263.0,19
53848,41.97938872625628,-73.60466268907035,796.0,12
54147,41.96625145924057,-73.58952092746915,4951.0,30
54148,41.98196695072967,-73.58897685508286,4043.0,44
54447,41.96809731066059,-73.58026966865603,2195.0,39
54448,41.97735147735549,-73.5839502718208,6920.0,45
26541,41.89251069574468,-74.8166392,47.0,6
26841,41.88526732172809,-74.80945712731895,787.0,6
27140,41.873425501053724,-74.79455497597469,949.0,6
27141,41.88148800422886,-74.79992000124382,402.0,6
27439,41.86057456168832,-74.7841199250649,770.0,6
27440,41.867054834831464,-74.78868723820224,89.0,6
28038,41.84836700254777,-74.75266856942676,314.0,3
28335,41.80666558789981,-74.74426292452021,1876.0,6
28336,41.81894947248767,-74.74215384209232,1214.0,3
28337,41.83266401117767,-74.74643527425151,501.0,3
28338,41.847857162318846,-74.74251382254431,621.0,7
28635,41.80866049880305,-74.73040762383023,919.0,5
28935,41.806936623975155,-74.71676758260867,805.0,6
28936,41.814659372928176,-74.71059850662982,181.0,5
29236,41.81893999369232,-74.70404382215384,650.0,5
52639,41.85806515875425,-73.65392195268254,3821.0,22
50522,41.635692009876536,-73.75104647253085,648.0,2
50822,41.632679842735044,-73.73974547393163,234.0,2
51122,41.63130989958247,-73.72516900313151,479.0,2
51125,41.67059253072627,-73.72460401564248,358.0,3
51425,41.67552499364161,-73.71643235606938,173.0,3
51426,41.6856813811215,-73.71761381196262,535.0,4
53849,41.99391802943721,-73.60418049734078,1617.0,6
54149,41.98708832770449,-73.58583738443271,379.0,35
54449,41.99426962376482,-73.58058538497652,4473.0,35
54450,42.00499642688695,-73.57918278672174,11500.0,75
54451,42.022850149485706,-73.57887080447607,8847.0,62
54748,41.983176063266484,-73.56169594429798,1745.0,61
54749,41.993738775817675,-73.5641665471346,13820.0,59
54750,42.006211512653024,-73.56399067387756,1470.0,59
54751,42.02101149475655,-73.56447631473156,1602.0,10
54752,42.029389234467324,-73.56446268849596,2234.0,14
55048,41.981199411282056,-73.55181986744542,10530.0,56
55049,41.99098191651132,-73.54972304780293,751.0,3
55052,42.03052061536443,-73.55051044126428,3417.0,11
55349,41.99770983724139,-73.54429302517241,290.0,3
55350,42.00696520692933,-73.5388705106885,2208.0,6
55351,42.02107723930207,-73.53997099488902,2837.0,7
55352,42.027748201506846,-73.54422139301371,730.0,7
35570,42.26760766666666,-74.42804233333334,3.0,1
55645,41.94309848315069,-73.52533294310501,2190.0,16
55646,41.94887258411603,-73.519971793232,724.0,20
56546,41.955149818741624,-73.48569176412316,2241.0,15
56846,41.95521700668281,-73.47133618358356,2065.0,15
57146,41.95550441444623,-73.46005779060997,1246.0,15
57147,41.962362821335276,-73.45532323018867,689.0,15
57447,41.96484105191154,-73.44289239602696,2668.0,18
31937,41.83255524267784,-74.5857243285914,717.0,3
31938,41.841107773,-74.58704406749999,200.0,4
39409,41.45985956053254,-74.24909996414199,1690.0,16
39710,41.47170759273798,-74.23388910755645,2038.0,12
40010,41.47656386468275,-74.22138263924762,1781.0,24
40011,41.4834373886495,-74.219638039753,3806.0,24
40312,41.49799296206525,-74.20872219673763,3709.0,18
38556,42.09345361875,-74.28822951458334,48.0,1
52353,42.04657041054565,-73.67506261888778,1906.0,10
52354,42.05977894697227,-73.67654209100169,1767.0,11
52651,42.02441574523813,-73.66138233639461,294.0,1
53555,42.071483740318584,-73.61670094881414,8475.0,80
53852,42.033944044987976,-73.60643885525259,1247.0,12
53853,42.042588396579795,-73.6064141943811,1228.0,7
54152,42.03899496319444,-73.59796380902779,432.0,7
54153,42.04539069119209,-73.5903443260061,2634.0,13
54154,42.06244703392621,-73.59325892393147,7534.0,45
29833,41.77899791852592,-74.67534734063743,502.0,5
30133,41.77663924059978,-74.66410829273356,867.0,5
31337,41.83000701212688,-74.60562414813441,536.0,1
44811,41.48484919344263,-74.01141178311475,610.0,8
27169,42.25854434074303,-74.79263719430341,1615.0,11
27469,42.26226845296752,-74.78008274295634,4465.0,22
27769,42.25969231141204,-74.76955700581252,3286.0,22
28069,42.265478385329956,-74.7575748027411,1970.0,18
